GeneID	SystemCode	LogFold	rawp	adjp	Symbol	avg-DC_AML__co-3-Query	avg-DC_AML__co-3-Ref
ENSMUSG00000072620	En	3.21111072346	7.27277454802e-05	0.00181055923278	Slfn2	4.86461061536	1.6534998919
ENSMUSG00000025743	En	1.73938848779	7.33124907064e-05	0.00182176148781	Sdc3	1.75556938202	0.0161808942333
ENSMUSG00000021901	En	-1.76739641869	7.34558016008e-05	0.00182197344227	Bap1	0.434443813915	2.2018402326
ENSMUSG00000026864	En	-2.86572531606	7.37654212189e-05	0.00182630213194	Hspa5	6.4488637014	9.31458901747
ENSMUSG00000031931	En	-2.53433587619	7.50928943057e-05	0.00185346905727	Ankrd49	0.625242480809	3.159578357
ENSMUSG00000060802	En	0.882859229958	7.51836782815e-05	0.00185346905727	B2m	11.8311612472	10.9483020172
ENSMUSG00000024695	En	-1.9123307432	7.52740429383e-05	0.00185346905727	Zfp91	0.590703236362	2.50303397957
ENSMUSG00000025428	En	-2.32401717481	7.68934987854e-05	0.00188990239378	Atp5a1	6.71908219379	9.0430993686
ENSMUSG00000078919	En	-2.39732260501	7.72871040667e-05	0.0018961289887	Dpm1	1.91635010902	4.31367271403
ENSMUSG00000024841	En	-2.70224870638	7.75150840966e-05	0.0018982770051	Eif1ad	1.56990133162	4.272150038
ENSMUSG00000027395	En	-2.47876210021	7.77512511299e-05	0.00190061738296	Polr1b	1.16662070696	3.64538280717
ENSMUSG00000035443	En	-3.15357017831	7.84937082369e-05	0.00191328869999	Thyn1	1.73023313455	4.88380331287
ENSMUSG00000020307	En	-2.6140567892	7.85526874166e-05	0.00191328869999	Cdc34	1.3362610107	3.9503177999
ENSMUSG00000026872	En	-1.89774878132	7.90858717123e-05	0.0019227785045	Zeb2	0.517962450745	2.41571123207
ENSMUSG00000047534	En	-2.15593771985	7.92267811072e-05	0.0019227785045	Mis18bp1	0.730931202213	2.88686892207
ENSMUSG00000028896	En	-2.62450157349	7.96084192971e-05	0.00192857815781	Rcc1	1.01288408145	3.63738565493
ENSMUSG00000027984	En	-3.21100903775	8.02839214746e-05	0.00193888359563	Hadh	1.97692716632	5.18793620407
ENSMUSG00000034793	En	-3.13463378389	8.04296372662e-05	0.00193888359563	G6pc3	2.05509477804	5.18972856193
ENSMUSG00000022681	En	-3.20473515605	8.04640995081e-05	0.00193888359563	Ntan1	2.57866694915	5.7834021052
ENSMUSG00000023505	En	-3.03657627972	8.12486440504e-05	0.00195430457344	Cdca3	1.25208585415	4.28866213387
ENSMUSG00000026708	En	-2.41725931673	8.14529310202e-05	0.00195435981165	Cenpl	0.857942297532	3.27520161427
ENSMUSG00000021868	En	-2.52353303406	8.15400897893e-05	0.00195435981165	Ppif	0.931612646872	3.45514568093
ENSMUSG00000041815	En	-3.32651000527	8.27795432104e-05	0.00197942065221	Poldip3	5.16300617766	8.48951618293
ENSMUSG00000023262	En	-2.45468978684	8.28785389223e-05	0.00197942065221	Acy1	0.49291914466	2.9476089315
ENSMUSG00000022814	En	-3.19589460797	8.31489485794e-05	0.0019823765201	Umps	2.49263126123	5.6885258692
ENSMUSG00000051043	En	1.55866333055	8.38861720989e-05	0.00199643182118	Gprc5c	1.55866333055	0.0
ENSMUSG00000078771	En	3.83936350492	8.44847534348e-05	0.00200714393134	Evi2a	5.27173742838	1.43237392347
ENSMUSG00000032575	En	-2.6793359461	8.59001750261e-05	0.00203073091204	Manf	3.63076180394	6.31009775003
ENSMUSG00000020368	En	-2.06484076246	8.59155576162e-05	0.00203073091204	Canx	8.16106573504	10.2259064975
ENSMUSG00000027284	En	-1.73942919663	8.59980106353e-05	0.00203073091204	Cdan1	0.481824556	2.22125375263
ENSMUSG00000022858	En	-2.87957726296	8.60784740789e-05	0.00203073091204	Tra2b	5.30622334428	8.18580060723
ENSMUSG00000057406	En	-2.12098081724	8.68900160594e-05	0.00204151960929	Whsc1	1.17878734289	3.29976816013
ENSMUSG00000007080	En	-1.32221443661	8.69716876793e-05	0.00204151960929	Pole	0.202839637319	1.52505407393
ENSMUSG00000029701	En	-2.11826894559	8.69888515276e-05	0.00204151960929	Rbm28	1.84810495968	3.96637390527
ENSMUSG00000030512	En	-3.11582871846	8.71887811262e-05	0.00204266541294	Snrpa1	3.58307080994	6.6988995284
ENSMUSG00000031467	En	-1.99790893176	8.74748823195e-05	0.00204510102667	Agpat5	1.03158822781	3.02949715957
ENSMUSG00000006678	En	-2.08967199311	8.75953169435e-05	0.00204510102667	Pola1	0.902392910319	2.99206490343
ENSMUSG00000041133	En	-2.85361579412	8.81202350396e-05	0.00205380920218	Smc1a	3.65397794704	6.50759374117
ENSMUSG00000021068	En	-2.03735145842	8.84316757606e-05	0.00205752046976	Nin	0.871994345617	2.90934580403
ENSMUSG00000030189	En	-2.86729144175	8.87379552753e-05	0.00206109910552	Ybx3	2.72455443655	5.5918458783
ENSMUSG00000024334	En	3.37736449725	8.91575901423e-05	0.00206575129916	H2-Oa	4.20831285502	0.830948357767
ENSMUSG00000022370	En	-2.83847637868	8.92438791765e-05	0.00206575129916	Mrpl13	2.77303802755	5.61151440623
ENSMUSG00000037916	En	-2.99460773384	8.96842350841e-05	0.00207239570917	Ndufv1	2.78888525106	5.7834929849
ENSMUSG00000074746	En	-2.28099697755	9.12339984752e-05	0.00210460954162	Pdzd8	1.35959216815	3.6405891457
ENSMUSG00000020380	En	-2.57899465066	9.2102235683e-05	0.00212101877677	Rad50	1.77860024228	4.35759489293
ENSMUSG00000066839	En	-2.22746690347	9.32285062216e-05	0.00214330433181	Ecsit	0.334269749	2.56173665247
ENSMUSG00000002835	En	-2.14486517075	9.34392838384e-05	0.00214450295234	Chaf1a	0.457033938213	2.60189910897
ENSMUSG00000026177	En	2.8365576782	9.48204786171e-05	0.00216976684297	Slc11a1	2.89652725506	0.0599695768667
ENSMUSG00000091625	En	-2.88713718854	9.4861089229e-05	0.00216976684297	Lsm5	2.77989097283	5.66702816137
ENSMUSG00000034248	En	-2.13029456626	9.50872079824e-05	0.00217126499579	Slc25a37	0.815454255511	2.94574882177
ENSMUSG00000023147	En	-2.92861791799	9.54025903812e-05	0.00217479294565	Wrb	1.31310930634	4.24172722433
ENSMUSG00000021773	En	-1.35288784466	9.7733033622e-05	0.00222416691667	Comtd1	0.0148765158723	1.36776436053
ENSMUSG00000032288	En	-2.6857056017	9.82690442562e-05	0.00223118025682	Imp3	1.84341729983	4.52912290153
ENSMUSG00000002845	En	-1.94528811481	9.83713147703e-05	0.00223118025682	Tmem39a	0.461817526191	2.407105641
ENSMUSG00000029614	En	-0.896216536155	9.90602071328e-05	0.00224304167508	Rpl6	9.90434615874	10.8005626949
ENSMUSG00000023830	En	1.63700795559	9.9402817987e-05	0.00224703560794	Igf2r	1.69124283755	0.0542348819667
ENSMUSG00000056054	En	2.22380002073	0.000100104229246	0.00225911347404	S100a8	4.02007081883	1.7962707981
ENSMUSG00000029388	En	-2.6139521819	0.000100331977566	0.00226047945455	Eif2b1	1.39779119436	4.01174337627
ENSMUSG00000032959	En	-3.16290377094	0.000101354835742	0.00227972490776	Pebp1	4.95756381566	8.1204675866
ENSMUSG00000022680	En	-1.94480200163	0.000101823433403	0.00228646041984	Pdxdc1	0.702810416	2.64761241763
ENSMUSG00000028484	En	-2.57870205283	0.000102067535826	0.00228814087776	Psip1	2.38038290857	4.9590849614
ENSMUSG00000021282	En	-2.7758571563	0.000102443044239	0.00229275674176	Eif5	2.61977351747	5.39563067377
ENSMUSG00000002129	En	-2.11500105083	0.00010338767754	0.00230626175741	Sf3a1	1.2930080074	3.40800905823
ENSMUSG00000020471	En	-3.00043984661	0.000104331454387	0.00231729070412	Pold2	1.50868591719	4.5091257638
ENSMUSG00000001016	En	-3.07088626937	0.000104379836062	0.00231729070412	Ilf2	2.57576522666	5.64665149603
ENSMUSG00000025261	En	-1.95633139164	0.000104396363279	0.00231729070412	Huwe1	2.09632939689	4.05266078853
ENSMUSG00000031785	En	-3.423903308	0.000104588255212	0.00231774431796	Gpr56	2.64771199136	6.07161529937
ENSMUSG00000027469	En	-2.38454272795	0.000108404424949	0.002398381369	Tpx2	1.11803693402	3.50257966197
ENSMUSG00000036752	En	-3.64946727718	0.000110375545975	0.00243800103022	Tubb4b	3.39734044632	7.0468077235
ENSMUSG00000030744	En	-0.660701431818	0.000110690398192	0.00243967371108	Rps3	10.0633261541	10.724027586
ENSMUSG00000024640	En	-3.22960697493	0.000110894991888	0.00243967371108	Psat1	1.90862548164	5.13823245657
ENSMUSG00000019373	En	-3.5945279175	0.000110992701014	0.00243967371108	Cops3	3.12243988747	6.71696780497
ENSMUSG00000027810	En	-2.81248283825	0.000111173301813	0.00243967645114	Eif2a	1.62964699015	4.4421298284
ENSMUSG00000035623	En	-1.71884335386	0.000112349271187	0.00246109325094	Rsf1	0.594186206638	2.3130295605
ENSMUSG00000035754	En	-2.68498285557	0.000112513362116	0.00246109325094	Wdr18	1.55928190443	4.24426476
ENSMUSG00000062248	En	-3.48065158187	0.000113619541683	0.00248127457912	Cks2	3.86747561513	7.348127197
ENSMUSG00000014226	En	-2.92838333257	0.00011452800698	0.00249707999734	Cacybp	3.68796870177	6.61635203433
ENSMUSG00000060679	En	-3.00835945402	0.000114906436909	0.00250129664112	Mrps9	1.59384085474	4.60220030877
ENSMUSG00000018102	En	-3.21734831067	0.000115262138396	0.00250500576661	Hist1h2bc	2.7893089643	6.00665727497
ENSMUSG00000078622	En	-2.65040248095	0.00011600944984	0.00251720022944	Ccdc47	1.35366501821	4.00406749917
ENSMUSG00000039640	En	-3.0945330186	0.00011706131593	0.00253342571056	Mrpl12	3.55363416036	6.64816717897
ENSMUSG00000030064	En	2.24168661277	0.000117132051272	0.00253342571056	Frmd4b	2.2512493177	0.00956270493333
ENSMUSG00000039427	En	-1.60731249997	0.000120255970113	0.00259683738655	Alg1	0.0	1.60731249997
ENSMUSG00000029267	En	-2.69028861831	0.000120662395031	0.00260145814359	Mtf2	2.05397371032	4.74426232863
ENSMUSG00000036103	En	-1.00820781118	0.000121182916503	0.00260852016766	Colec12	3.39308026549	4.40128807667
ENSMUSG00000042354	En	-2.736473999	0.00012278873053	0.00263888403705	Gnl3	3.27580175394	6.01227575293
ENSMUSG00000037754	En	2.55164220028	0.000123545878069	0.00264828912771	Ppp1r16b	4.20968837285	1.65804617257
ENSMUSG00000028931	En	-1.75987739673	0.000123618171296	0.00264828912771	Kcnab2	0.699448605702	2.45932600243
ENSMUSG00000022034	En	-2.23450266586	0.000123836800075	0.00264877510034	Esco2	0.722902849809	2.95740551567
ENSMUSG00000051851	En	3.35984559502	0.000125151038049	0.00267225649744	Cxx1c	4.42258014726	1.06273455223
ENSMUSG00000005936	En	-2.59876760996	0.000125329976282	0.00267225649744	Kctd20	0.936718995745	3.5354866057
ENSMUSG00000008450	En	-1.88318824175	0.000125887603202	0.00267991908674	Nutf2	1.64401532102	3.52720356277
ENSMUSG00000049881	En	-2.45067290621	0.000128492125966	0.00273106377171	2810025M15Rik	0.937434316319	3.38810722253
ENSMUSG00000009470	En	-1.48280289462	0.000128908887234	0.00273562062421	Tnpo1	0.279029873851	1.76183276847
ENSMUSG00000000244	En	-3.04911379338	0.000129350244677	0.00274068433784	Tspan32	2.23602835379	5.28514214717
6430706D22Rik	Sy	-2.83116819292	0.000129586484541	0.00274139295465	6430706D22Rik	1.52479596421	4.35596415713
ENSMUSG00000003402	En	-2.25802557719	0.000133790018072	0.00282589603797	Prkcsh	1.02570668145	3.28373225863
ENSMUSG00000033732	En	-2.80947912122	0.000136681922396	0.00288247461302	Sf3b3	2.25604939021	5.06552851143
ENSMUSG00000026374	En	-2.7737263985	0.000138784163803	0.00292224972943	Tsn	4.4601340623	7.2338604608
ENSMUSG00000045382	En	-1.84728802368	0.000139706612656	0.00293709796248	Cxcr4	1.14613534102	2.9934233647
ENSMUSG00000027671	En	-3.17896936449	0.000140183170634	0.00294175060506	Actl6a	2.83518237151	6.014151736
ENSMUSG00000034021	En	-2.37376801032	0.000140363155812	0.00294175060506	Pds5b	1.29845106515	3.67221907547
ENSMUSG00000005566	En	-2.54663189972	0.000140813369408	0.0029463852949	Trim28	1.93659135115	4.48322325087
ENSMUSG00000036932	En	-2.49347834549	0.000141020216437	0.0029463852949	Aifm1	1.13559768634	3.62907603183
ENSMUSG00000061518	En	-2.55736176975	0.000141379342036	0.00294933016302	Cox5b	6.01966422168	8.57702599143
ENSMUSG00000038482	En	-3.12170127135	0.000142058173053	0.00295892508988	Tfdp1	2.38849537132	5.51019664267
ENSMUSG00000027342	En	-3.25255542819	0.000144312728494	0.00300126071352	Pcna	4.39690476881	7.649460197
ENSMUSG00000078713	En	-3.26801232933	0.000144844849275	0.00300769995776	Tomm5	4.49234434647	7.7603566758
ENSMUSG00000003437	En	-2.21895464405	0.00014535251405	0.00301361240019	Paf1	0.790475778681	3.00943042273
ENSMUSG00000030662	En	-2.78508789412	0.000145600234842	0.00301412553537	Ipo5	2.45002671685	5.23511461097
ENSMUSG00000048621	En	1.94709392198	0.000146192579525	0.00302176038228	Gm6377	1.95743859268	0.0103446707
ENSMUSG00000074918	En	-3.46555907901	0.000147985292264	0.00305414531424	5430417L22Rik	3.28598619102	6.75154527003
ENSMUSG00000029629	En	-2.44144316826	0.000148772807075	0.00306201702579	Phf14	1.68002902617	4.12147219443
ENSMUSG00000024583	En	-2.68355949574	0.000148819735608	0.00306201702579	Txnl1	2.44760135206	5.1311608478
ENSMUSG00000037740	En	-2.09244869078	0.000149263420684	0.00306647860306	Mrps26	0.670338567149	2.76278725793
ENSMUSG00000046687	En	2.66285012069	0.000151451039906	0.00310379911935	Gm5424	2.82493579255	0.162085671867
ENSMUSG00000033991	En	-1.60601316078	0.000151539237962	0.00310379911935	Ttc37	0.298193664957	1.90420682573
ENSMUSG00000070780	En	2.57973469328	0.000152000602197	0.00310853879047	Rbm47	3.67650868451	1.09677399123
ENSMUSG00000045973	En	-1.76974127582	0.000152685631764	0.0031178313749	Slc25a51	2.25933245298	4.0290737288
ENSMUSG00000016308	En	-2.68276995822	0.000153205351989	0.00312372541205	Ube2a	2.39856826581	5.08133822403
ENSMUSG00000018858	En	-2.98935621589	0.000158157162398	0.00321834840059	Ict1	1.77277496487	4.76213118077
ENSMUSG00000029447	En	-2.85210335067	0.000158322361769	0.00321834840059	Cct6a	5.23070821653	8.0828115672
ENSMUSG00000025869	En	-3.07108501443	0.000159671957651	0.00324090919448	Nop16	3.06992097994	6.14100599437
ENSMUSG00000024902	En	-2.32724850808	0.000160569625606	0.00325424317683	Mrpl11	2.01240374155	4.33965224963
ENSMUSG00000021891	En	-2.6189116202	0.000161228167126	0.00326042421826	Mettl6	1.229024878	3.8479364982
ENSMUSG00000006471	En	-1.76522397538	0.000161356990828	0.00326042421826	Ndor1	0.357537033957	2.12276100933
ENSMUSG00000039168	En	-3.20537796435	0.000161654598744	0.00326156248629	Dap	3.63986768785	6.8452456522
ENSMUSG00000030888	En	-2.09346202403	0.000162977401745	0.00328284435635	Rrp8	0.70670352	2.80016554403
ENSMUSG00000022792	En	-1.47886340028	0.000163195103378	0.00328284435635	Yars2	0.179729727723	1.658593128
ENSMUSG00000091269	En	1.28162164044	0.000165943088942	0.00333316296629	Gm6682	1.40079464604	0.1191730056
ENSMUSG00000028926	En	2.15749584866	0.000166212906572	0.00333316509958	Cdk14	2.5908937643	0.433397915633
ENSMUSG00000079018	En	-1.04456948327	0.000166490097506	0.00333316509958	Ly6c1	0.0307150351277	1.0752845184
ENSMUSG00000005973	En	-1.32743391646	0.000166682912215	0.00333316509958	Rcn1	0.19084194134	1.5182758578
ENSMUSG00000031112	En	-2.13962581243	0.00016842032467	0.00336212661297	2610018G03Rik	0.924474375106	3.06410018753
ENSMUSG00000023940	En	-1.94832365038	0.000168937767321	0.00336212661297	Sgol1	0.481939789383	2.43026343977
ENSMUSG00000038252	En	-2.44147252586	0.000169148108187	0.00336212661297	Ncapd2	1.08921701504	3.5306895409
ENSMUSG00000061838	En	-2.43225917672	0.000169305629357	0.00336212661297	Suclg2	1.08120503345	3.51346421017
ENSMUSG00000044986	En	-2.01532125335	0.00016937752277	0.00336212661297	Tst	0.325608633149	2.3409298865
ENSMUSG00000024379	En	-1.47116077392	0.000169623490905	0.00336212661297	Tslp	0.0215820275106	1.49274280143
ENSMUSG00000020089	En	-3.21124648693	0.000170119455862	0.0033647189786	Ppa1	2.82966842287	6.0409149098
ENSMUSG00000027332	En	-2.06843778088	0.000170252092126	0.0033647189786	Ivd	0.711440137255	2.77987791813
ENSMUSG00000025153	En	-1.89100619418	0.000171311956472	0.00338072266802	Fasn	0.979995572617	2.8710017668
ENSMUSG00000030245	En	-3.25318058674	0.000173208765076	0.00341317213746	Golt1b	3.45009855689	6.70327914363
ENSMUSG00000041084	En	-3.19461799088	0.000175508303955	0.00344921496077	Ostc	4.65026957862	7.8448875695
ENSMUSG00000063281	En	-2.40554020077	0.000175548150097	0.00344921496077	Zfp35	0.616354060234	3.021894261
ENSMUSG00000039748	En	-1.95936546006	0.000176659601865	0.00346322341133	Exo1	0.435061612936	2.394427073
ENSMUSG00000035268	En	-2.27537434209	0.000176846749473	0.00346322341133	Pkig	0.921887117745	3.19726145983
ENSMUSG00000022571	En	-2.83078761153	0.000177029692057	0.00346322341133	Pycrl	1.54735784377	4.3781454553
ENSMUSG00000052593	En	-2.65770352803	0.000177803118485	0.0034733273926	Adam17	1.80157210287	4.4592756309
ENSMUSG00000052293	En	-3.36732617071	0.000178576499912	0.00348006311088	Taf9	3.60719803472	6.97452420543
ENSMUSG00000046179	En	-2.2891405954	0.000178662805071	0.00348006311088	E2f8	0.925813860638	3.21495445603
ENSMUSG00000004665	En	2.51253163619	0.000178991537593	0.00348028417071	Cnn2	8.47569661826	5.96316498207
ENSMUSG00000017707	En	-2.50488304628	0.000179279197247	0.00348028417071	Serinc3	3.92980737779	6.43469042407
ENSMUSG00000056130	En	-1.75906732834	0.000179446520712	0.00348028417071	Ticam2	0.249267925426	2.00833525377
ENSMUSG00000020238	En	-2.06382229093	0.000179750973583	0.00348119435658	Ncln	0.742818697936	2.80664098887
ENSMUSG00000016503	En	-2.60979864657	0.000181563755441	0.0035074529906	Gtf3a	1.90993505083	4.5197336974
ENSMUSG00000032050	En	-2.81212170824	0.000181625765159	0.0035074529906	Rdx	2.91895524636	5.7310769546
Ndc1	Sy	-2.03770077123	0.000182211029766	0.00351373566388	Ndc1	0.449428300638	2.48712907187
ENSMUSG00000057666	En	-1.77477546997	0.000183193314694	0.00352764562397	Gapdh	9.70076774236	11.4755432123
ENSMUSG00000037236	En	-2.59615757604	0.000184785746934	0.00355324854489	Matr3	4.12459590306	6.7207534791
ENSMUSG00000019710	En	-3.02110747524	0.000185830326654	0.003568259028	Mrpl24	3.9514474593	6.97255493453
ENSMUSG00000063273	En	-2.25456638132	0.000186536119017	0.00357673086081	Naa15	1.64967612451	3.90424250583
ENSMUSG00000021715	En	-2.27461811171	0.000187543169127	0.00358990561798	Cwc27	0.614965296894	2.8895834086
ENSMUSG00000027714	En	-2.79575073421	0.000187754347678	0.00358990561798	Exosc9	1.13599093966	3.93174167387
ENSMUSG00000016319	En	-1.2399327252	0.00018831809551	0.00359559889139	Slc25a5	10.5671125725	11.8070452977
ENSMUSG00000069939	En	1.29415346676	0.000189060215338	0.00360467699709	Gm12070	2.20073034589	0.906576879133
ENSMUSG00000045817	En	-2.63505957434	0.000189781831993	0.00361333916181	Zfp36l2	4.15808624706	6.7931458214
ENSMUSG00000020925	En	-2.26274797176	0.000190314637349	0.00361838715568	Ccdc43	0.56777247634	2.8305204481
ENSMUSG00000003068	En	-2.41814831582	0.000190759446257	0.00362175027317	Stk11	0.563655893043	2.98180420887
ENSMUSG00000023048	En	2.3048830515	0.00019107032913	0.00362256480952	Prr13	7.65255823823	5.34767518673
ENSMUSG00000004610	En	-2.97672329004	0.000191603505661	0.00362758569962	Etfb	6.38301665643	9.35973994647
ENSMUSG00000017837	En	-2.10593648563	0.000193363431652	0.00365086601129	Nkiras2	0.24491465717	2.3508511428
ENSMUSG00000021910	En	-2.26546015761	0.000193373284811	0.00365086601129	Nisch	1.69715153926	3.96261169687
ENSMUSG00000033222	En	-1.46516901163	0.000193648245856	0.00365095814154	Ttf2	0.224600048	1.68976905963
ENSMUSG00000037366	En	-2.09040961251	0.000195499308259	0.00367814351738	Pafah2	0.595807129128	2.68621674163
ENSMUSG00000036678	En	-2.64028770756	0.00019563435338	0.00367814351738	Aaas	1.01237034981	3.65265805737
ENSMUSG00000001986	En	-1.43313637873	0.000195910657224	0.00367822258938	Gria3	0.239986750106	1.67312312883
ENSMUSG00000026879	En	3.14289881696	0.000197437766068	0.00370175273468	Gsn	4.19663305666	1.0537342397
ENSMUSG00000020850	En	-2.43030198378	0.000197763212036	0.00370271897549	Prpf8	2.12370296672	4.5540049505
ENSMUSG00000024213	En	-3.1599854612	0.000198835341289	0.00371764335206	Nudt3	3.25374126753	6.41372672873
ENSMUSG00000052997	En	-2.91115673281	0.000199499973005	0.00372165574025	Uba2	2.50302053632	5.41417726913
ENSMUSG00000046658	En	-0.663754073127	0.000199600563077	0.00372165574025	Zfp316	2.15776856911	2.82152264223
ENSMUSG00000041238	En	-2.24551732755	0.000199989175322	0.00372376405107	Rbbp8	1.29274042298	3.53825775053
ENSMUSG00000078762	En	-2.43771164704	0.000200264570582	0.00372376405107	Haus5	0.752886529362	3.1905981764
ENSMUSG00000040028	En	-2.2869659697	0.000201117775814	0.0037344918866	Elavl1	2.1552615294	4.4422274991
ENSMUSG00000043716	En	-0.896912873993	0.000202085870861	0.00374732071645	Rpl7	10.8126217153	11.7095345893
ENSMUSG00000022941	En	-1.1019430882	0.000202705742998	0.00375366607375	Ripply3	1.78051796536	2.88246105357
ENSMUSG00000002455	En	-2.34385619539	0.000204363979845	0.00377919600485	Prpf6	0.99513555934	3.33899175473
ENSMUSG00000026603	En	-1.63677882353	0.000208800140805	0.00385595669863	Smyd2	0.324130183468	1.960909007
ENSMUSG00000042406	En	-3.09571881371	0.000209092320837	0.00385608457446	Atf4	3.71975852719	6.8154773409
ENSMUSG00000025094	En	-2.39926250139	0.000209946724334	0.00386656651165	Slc18a2	0.608982331213	3.0082448326
Pxylp1	Sy	-1.94707458678	0.000210340291422	0.00386854429856	Pxylp1	0.523383158255	2.47045774503
ENSMUSG00000024742	En	-2.94469470711	0.000210671894963	0.00386937863602	Fen1	1.93103846113	4.87573316823
ENSMUSG00000022443	En	0.693177027825	0.000211920478578	0.00388702989067	Myh9	6.28712370419	5.59394667637
Atg101	Sy	-2.74118233972	0.000212741701991	0.00389500933352	Atg101	1.54503712415	4.28621946387
ENSMUSG00000026245	En	-2.9130823265	0.000212931787059	0.00389500933352	Farsb	2.24162730253	5.15470962903
ENSMUSG00000043284	En	-2.74539894453	0.000213347857241	0.00389734639755	Tmem11	1.45566421723	4.20106316177
ENSMUSG00000038943	En	-2.60281208412	0.0002151219544	0.00392445152439	Prc1	1.02285301781	3.62566510193
ENSMUSG00000022033	En	-2.95588674992	0.00021588143366	0.00393299894908	Pbk	1.33170168921	4.28758843913
ENSMUSG00000028684	En	-2.41541876737	0.000217496184929	0.00395708402135	Urod	1.14834445413	3.5637632215
ENSMUSG00000053436	En	-2.63901976375	0.000217848417971	0.00395816520717	Mapk14	2.96339845509	5.60241821883
ENSMUSG00000023043	En	-1.23571522199	0.000218523488966	0.00396510137428	Krt18	0.0109790456809	1.24669426767
ENSMUSG00000020027	En	2.5926864952	0.000219942485836	0.0039854993613	Socs2	2.61407136283	0.0213848676333
ENSMUSG00000040725	En	-0.894877710181	0.000220575735556	0.00399162355187	Hnrnpul1	0.262287728319	1.1571654385
ENSMUSG00000034820	En	-2.02745883214	0.000220950000122	0.00399305093802	Cpsf7	1.20719095119	3.23464978333
ENSMUSG00000018677	En	-2.91187309689	0.000221472558056	0.00399715092097	Slc25a39	2.20633121645	5.11820431333
ENSMUSG00000033386	En	-2.29552090418	0.000225595709866	0.00406417699687	Frrs1	0.898478316319	3.1939992205
ENSMUSG00000003438	En	-2.84294088857	0.000225787610937	0.00406417699687	Timm50	1.52708306806	4.37002395663
ENSMUSG00000061559	En	-3.2425143006	0.000227309266229	0.00408612587883	Wdr61	3.44029194164	6.68280624223
ENSMUSG00000028394	En	-2.68532952779	0.000228359679858	0.00409955664318	Pole3	1.61356181611	4.2988913439
ENSMUSG00000028899	En	-2.60223667771	0.000229343293483	0.00411175416618	Taf12	1.33191178555	3.93414846327
ENSMUSG00000003131	En	-2.35952546668	0.000231034852493	0.00413659488211	Pafah1b2	1.10159922572	3.4611246924
ENSMUSG00000025940	En	-1.73386296632	0.000232100981404	0.00415018659607	Tmem70	0.464689893043	2.19855285937
ENSMUSG00000021577	En	-2.83679208512	0.000232841930191	0.00415793555128	Sdha	3.42370610962	6.26049819473
ENSMUSG00000060036	En	-0.630339485851	0.000236295386381	0.00421403830224	Rpl3	11.4939714221	12.124310908
ENSMUSG00000040618	En	-2.17790801357	0.000237413548771	0.00422363479695	Pck2	0.845898157234	3.0238061708
ENSMUSG00000028809	En	-2.05040689734	0.000237458384797	0.00422363479695	Srrm1	4.58326363549	6.63367053283
ENSMUSG00000001383	En	-2.17629384714	0.000241180314993	0.00428302804416	Zmat2	2.92678842949	5.10308227663
ENSMUSG00000031479	En	-2.66597718745	0.000241431230186	0.00428302804416	Vps36	2.46377947015	5.1297566576
ENSMUSG00000022419	En	-1.59112074962	0.000243314586817	0.00430642505105	Deptor	0.578351909979	2.1694726596
ENSMUSG00000009013	En	-2.45724200429	0.000243387242122	0.00430642505105	Dynll1	4.67314441951	7.1303864238
ENSMUSG00000031403	En	-2.7754930098	0.000245641321168	0.00434062663994	Dkc1	4.3242054596	7.0996984694
ENSMUSG00000013701	En	-2.96912146803	0.000248820018125	0.00438841764593	Timm23	4.92219769217	7.8913191602
ENSMUSG00000025877	En	-2.88601443785	0.00024899514236	0.00438841764593	Hk3	1.99118742762	4.87720186547
ENSMUSG00000090266	En	-2.67753979854	0.000249711069194	0.00439530499137	Mettl23	1.91725318706	4.5947929856
ENSMUSG00000022385	En	-2.33251475233	0.00025079903463	0.00440871436948	Gtse1	0.533487988574	2.8660027409
ENSMUSG00000017716	En	-3.163415854	0.000252684782185	0.0044360946566	Birc5	2.02204349123	5.18545934523
ENSMUSG00000030678	En	-2.03470765019	0.000253688975503	0.00444295132108	Maz	1.23756020081	3.272267851
ENSMUSG00000032249	En	-2.26514566822	0.000254011393778	0.00444295132108	Anp32a	2.11726722981	4.38241289803
ENSMUSG00000037331	En	-2.11661112849	0.000254301442351	0.00444295132108	Larp1	2.31034669151	4.42695782
ENSMUSG00000046908	En	-1.2793518393	0.000254390022379	0.00444295132108	Ltb4r1	0.039730197234	1.31908203653
ENSMUSG00000042606	En	-1.75626028979	0.000255828281978	0.00446230543971	Hirip3	0.457060716745	2.21332100653
ENSMUSG00000001774	En	-2.58580794572	0.00025840063685	0.00450136573316	Chordc1	2.01784634928	4.603654295
ENSMUSG00000071042	En	2.05302714074	0.000261955969666	0.00455742702439	Rasgrp3	2.1158122204	0.0627850796667
ENSMUSG00000024487	En	-2.60141123591	0.000263198144123	0.00456807753314	Yipf5	1.44186049555	4.04327173147
ENSMUSG00000020153	En	-2.88674313102	0.000263244000467	0.00456807753314	Ndufs7	5.11365751838	8.0004006494
ENSMUSG00000055762	En	-2.79128080777	0.000263695644295	0.00457004835843	Eef1d	4.87836151006	7.66964231783
ENSMUSG00000031708	En	-2.94836711561	0.000266790211047	0.00461775937636	Tecr	5.92781606679	8.8761831824
ENSMUSG00000030846	En	-2.23331132595	0.000268277821588	0.00463756981103	Tial1	1.30172172762	3.53503305357
